t,tecla,alvo_speed,alvo_steer,speed,steer,mega_steer,mega_speed,mega_set_ok,mega_pc_bad,mega_len_bad,mega_hover_tx
13.920,,-250,0,-250,0,,,,,,
13.940,,-250,0,-250,0,,,,,,
13.960,,-250,0,-250,0,,,,,,
13.980,,-250,0,-250,0,,,,,,
14.000,,-250,0,-250,0,,,,,,
14.020,,-250,0,-250,0,,,,,,
14.040,,-250,0,-250,0,,,,,,
14.060,,-250,0,-250,0,,,,,,
14.080,,-250,0,-250,0,,,,,,
14.100,,-250,0,-250,0,,,,,,
14.120,,-250,0,-250,0,,,,,,
14.140,,-250,0,-250,0,,,,,,
14.160,,-250,0,-250,0,,,,,,
14.180,,-250,0,-250,0,,,,,,
14.200,,-250,0,-250,0,,,,,,
14.220,,-250,0,-250,0,,,,,,
14.240,,-250,0,-250,0,,,,,,
14.260,,-250,0,-250,0,,,,,,
14.280,,-250,0,-250,0,,,,,,
14.300,,-250,0,-250,0,,,,,,
14.320,,-250,0,-250,0,,,,,,
14.340,,-250,0,-250,0,,,,,,
14.360,,-250,0,-250,0,,,,,,
14.380,,-250,0,-250,0,,,,,,
14.400,,-250,0,-250,0,,,,,,
14.420,,-250,0,-250,0,,,,,,
14.440,,-250,0,-250,0,,,,,,
14.460,,-250,0,-250,0,,,,,,
14.480,,-250,0,-250,0,,,,,,
14.500,,-250,0,-250,0,,,,,,
14.520,,-250,0,-250,0,,,,,,
14.540,,-250,0,-250,0,,,,,,
14.560,,-250,0,-250,0,,,,,,
14.580,,-250,0,-250,0,,,,,,
14.600,,-250,0,-250,0,,,,,,
14.620,,-250,0,-250,0,,,,,,
14.640,,-250,0,-250,0,,,,,,
14.660,,-250,0,-250,0,,,,,,
14.680,,-250,0,-250,0,,,,,,
14.700,,-250,0,-250,0,,,,,,
14.720,,-250,0,-250,0,,,,,,
14.740,,-250,0,-250,0,,,,,,
14.760,,-250,0,-250,0,,,,,,
14.780,,-250,0,-250,0,,,,,,
14.800,,-250,0,-250,0,,,,,,
14.820,,-250,0,-250,0,,,,,,
14.840,,-250,0,-250,0,,,,,,
14.860,,-250,0,-250,0,,,,,,
14.880,,-250,0,-250,0,,,,,,
14.900,,-250,0,-250,0,,,,,,
14.920,,-250,0,-250,0,,,,,,
14.940,,-250,0,-250,0,,,,,,
14.960,,-250,0,-250,0,,,,,,
14.980,,-250,0,-250,0,,,,,,
15.000,,-250,0,-250,0,,,,,,
15.020,,-250,0,-250,0,,,,,,
15.040,,-250,0,-250,0,,,,,,
15.060,,-250,0,-250,0,,,,,,
15.080,,-250,0,-250,0,,,,,,
15.100,,-250,0,-250,0,,,,,,
15.120,,0,0,-235,0,,,,,,
15.140,,0,0,-220,0,,,,,,
15.160,,0,0,-205,0,,,,,,
15.180,,0,0,-190,0,,,,,,
15.200,,0,0,-175,0,,,,,,
15.220,,0,0,-160,0,,,,,,
15.240,,0,0,-145,0,,,,,,
15.260,,0,0,-130,0,,,,,,
15.280,,0,0,-115,0,,,,,,
15.300,,0,0,-100,0,,,,,,
15.320,,0,0,-85,0,,,,,,
15.340,,0,0,-70,0,,,,,,
15.360,,0,0,-55,0,,,,,,
15.380,,0,0,-40,0,,,,,,
15.400,,0,0,-25,0,,,,,,
15.420,,0,0,-10,0,,,,,,
15.440,,0,0,0,0,,,,,,
15.460,,0,0,0,0,,,,,,
15.480,,0,0,0,0,,,,,,
15.500,,0,0,0,0,,,,,,
15.520,,0,0,0,0,,,,,,
15.540,,0,0,0,0,,,,,,
15.560,,0,0,0,0,,,,,,
15.580,,0,0,0,0,,,,,,
15.600,,0,0,0,0,,,,,,
15.620,,0,0,0,0,,,,,,
15.640,,0,0,0,0,,,,,,
15.660,,0,0,0,0,,,,,,
15.680,,0,0,0,0,,,,,,
15.700,,0,0,0,0,,,,,,
15.720,,0,0,0,0,,,,,,
15.740,,0,0,0,0,,,,,,
15.760,,0,0,0,0,,,,,,
15.780,,0,0,0,0,,,,,,
15.800,,0,0,0,0,,,,,,
15.820,,0,0,0,0,,,,,,
15.840,,0,0,0,0,,,,,,
15.860,,0,0,0,0,,,,,,
15.880,,0,0,0,0,,,,,,
15.900,,0,0,0,0,,,,,,
15.920,,0,0,0,0,,,,,,
15.940,,0,0,0,0,,,,,,
15.960,,0,0,0,0,,,,,,
15.980,,0,0,0,0,,,,,,
16.000,,0,0,0,0,,,,,,
16.020,,0,0,0,0,,,,,,
16.040,,0,0,0,0,,,,,,
16.060,,0,0,0,0,,,,,,
16.080,,0,0,0,0,,,,,,
16.100,,0,0,0,0,,,,,,
16.120,,0,0,0,0,,,,,,
16.140,,0,0,0,0,,,,,,
16.160,,0,0,0,0,,,,,,
16.180,,0,0,0,0,,,,,,
16.200,,0,0,0,0,,,,,,
16.220,,0,0,0,0,,,,,,
16.240,,0,0,0,0,,,,,,
16.260,,0,0,0,0,,,,,,
16.280,,0,0,0,0,,,,,,
16.300,,0,0,0,0,,,,,,
16.320,,0,0,0,0,,,,,,
16.340,,0,0,0,0,,,,,,
16.360,,0,0,0,0,,,,,,
16.380,,0,0,0,0,,,,,,
16.400,,0,0,0,0,,,,,,
16.420,,0,0,0,0,,,,,,
16.440,,0,0,0,0,,,,,,
16.460,,0,0,0,0,,,,,,
16.480,,0,0,0,0,,,,,,
16.500,,0,0,0,0,,,,,,
16.520,,0,0,0,0,,,,,,
16.540,,0,0,0,0,,,,,,
16.560,,0,0,0,0,,,,,,
16.580,,0,0,0,0,,,,,,
16.600,,0,0,0,0,,,,,,
16.620,,0,0,0,0,,,,,,
16.640,,0,0,0,0,,,,,,
16.660,,0,0,0,0,,,,,,
16.680,,0,0,0,0,,,,,,
16.700,,0,0,0,0,,,,,,
16.720,,0,0,0,0,,,,,,
16.740,,0,0,0,0,,,,,,
16.760,,0,0,0,0,,,,,,
16.780,,0,0,0,0,,,,,,
16.800,,0,0,0,0,,,,,,
16.820,,0,0,0,0,,,,,,
16.840,,0,0,0,0,,,,,,
16.860,,0,0,0,0,,,,,,
16.880,,0,0,0,0,,,,,,
16.900,,0,0,0,0,,,,,,
16.920,,0,0,0,0,,,,,,
16.940,,0,0,0,0,,,,,,
16.960,,0,0,0,0,,,,,,
16.980,,0,0,0,0,,,,,,
17.000,,0,0,0,0,,,,,,
17.020,,0,0,0,0,,,,,,
17.040,,0,0,0,0,,,,,,
17.060,,0,0,0,0,,,,,,
17.080,,0,0,0,0,,,,,,
17.100,,-250,0,-15,0,,,,,,
17.120,,-250,0,-30,0,,,,,,
17.140,,-250,0,-45,0,,,,,,
17.160,,-250,0,-60,0,,,,,,
17.180,,-250,0,-75,0,,,,,,
17.200,,-250,0,-90,0,,,,,,
17.220,,-250,0,-105,0,,,,,,
17.243,,-250,0,-120,0,,,,,,
17.260,,-250,0,-135,0,,,,,,
17.280,,-250,0,-150,0,,,,,,
17.300,,-250,0,-165,0,,,,,,
17.320,,-250,0,-180,0,,,,,,
17.340,,-250,0,-195,0,,,,,,
17.360,,-250,0,-210,0,,,,,,
17.380,,-250,0,-225,0,,,,,,
17.400,,-250,0,-240,0,,,,,,
17.420,,-250,0,-250,0,,,,,,
17.440,,-250,0,-250,0,,,,,,
17.460,,-250,0,-250,0,,,,,,
17.480,,-250,0,-250,0,,,,,,
17.500,,-250,0,-250,0,,,,,,
17.520,,-250,0,-250,0,,,,,,
17.540,,-250,0,-250,0,,,,,,
17.560,,-250,0,-250,0,,,,,,
17.580,,-250,0,-250,0,,,,,,
17.600,,-250,0,-250,0,,,,,,
17.620,,-250,0,-250,0,,,,,,
17.640,,-250,0,-250,0,,,,,,
17.660,,-250,0,-250,0,,,,,,
17.680,,-250,0,-250,0,,,,,,
17.700,,-250,0,-250,0,,,,,,
17.720,,-250,0,-250,0,,,,,,
17.740,,-250,0,-250,0,,,,,,
17.760,,-250,0,-250,0,,,,,,
17.780,,-250,0,-250,0,,,,,,
17.800,,-250,0,-250,0,,,,,,
17.820,,-250,0,-250,0,,,,,,
17.840,,-250,0,-250,0,,,,,,
17.860,,-250,0,-250,0,,,,,,
17.880,,-250,0,-250,0,,,,,,
17.900,,-250,0,-250,0,,,,,,
17.920,,-250,0,-250,0,,,,,,
17.940,,-250,0,-250,0,,,,,,
17.960,,-250,0,-250,0,,,,,,
17.980,,-250,0,-250,0,,,,,,
18.000,,-250,0,-250,0,,,,,,
18.020,,-250,0,-250,0,,,,,,
18.040,,-250,0,-250,0,,,,,,
18.060,,-250,0,-250,0,,,,,,
18.080,,-250,0,-250,0,,,,,,
18.100,,-250,0,-250,0,,,,,,
18.120,,-250,0,-250,0,,,,,,
18.140,,-250,0,-250,0,,,,,,
18.160,,-250,0,-250,0,,,,,,
18.180,,-250,0,-250,0,,,,,,
18.200,,-250,0,-250,0,,,,,,
18.220,,-250,0,-250,0,,,,,,
18.240,,-250,0,-250,0,,,,,,
18.260,,-250,0,-250,0,,,,,,
18.280,,-250,0,-250,0,,,,,,
18.300,,-250,0,-250,0,,,,,,
18.320,,-250,0,-250,0,,,,,,
18.340,,-250,0,-250,0,,,,,,
18.360,,-250,0,-250,0,,,,,,
18.380,,-250,0,-250,0,,,,,,
18.400,,-250,0,-250,0,,,,,,
18.420,,-250,0,-250,0,,,,,,
18.440,,-250,0,-250,0,,,,,,
18.460,,-250,0,-250,0,,,,,,
18.480,,-250,0,-250,0,,,,,,
18.500,,-250,0,-250,0,,,,,,
18.520,,-250,0,-250,0,,,,,,
18.540,,-250,0,-250,0,,,,,,
18.560,,-250,0,-250,0,,,,,,
18.580,,-250,0,-250,0,,,,,,
18.600,,-250,0,-250,0,,,,,,
18.620,,-250,0,-250,0,,,,,,
18.640,,-250,0,-250,0,,,,,,
18.660,,-250,0,-250,0,,,,,,
18.680,,-250,0,-250,0,,,,,,
18.700,,-250,0,-250,0,,,,,,
18.720,,-250,0,-250,0,,,,,,
18.740,,-250,0,-250,0,,,,,,
18.760,,-250,0,-250,0,,,,,,
18.780,,-250,0,-250,0,,,,,,
18.800,,-250,0,-250,0,,,,,,
18.820,,-250,0,-250,0,,,,,,
18.840,,-250,0,-250,0,,,,,,
18.860,,-250,0,-250,0,,,,,,
18.880,,-250,0,-250,0,,,,,,
18.900,,-250,0,-250,0,,,,,,
18.920,,-250,0,-250,0,,,,,,
18.940,,-250,0,-250,0,,,,,,
18.960,,-250,0,-250,0,,,,,,
18.980,,-250,0,-250,0,,,,,,
19.000,,-250,0,-250,0,,,,,,
19.020,,-250,0,-250,0,,,,,,
19.040,,-250,0,-250,0,,,,,,
19.060,,-250,0,-250,0,,,,,,
19.080,,-250,0,-250,0,,,,,,
19.100,,-250,0,-250,0,,,,,,
19.120,,-250,0,-250,0,,,,,,
19.140,,-250,0,-250,0,,,,,,
19.160,,-250,0,-250,0,,,,,,
19.180,,-250,0,-250,0,,,,,,
19.200,,-250,0,-250,0,,,,,,
19.220,,-250,0,-250,0,,,,,,
19.240,,-250,0,-250,0,,,,,,
19.260,,-250,0,-250,0,,,,,,
19.280,,-250,0,-250,0,,,,,,
19.300,,-250,0,-250,0,,,,,,
19.320,,-250,0,-250,0,,,,,,
19.340,,-250,0,-250,0,,,,,,
19.360,,-250,0,-250,0,,,,,,
19.380,,-250,0,-250,0,,,,,,
19.400,,-250,0,-250,0,,,,,,
19.420,,-250,0,-250,0,,,,,,
19.440,,-250,0,-250,0,,,,,,
19.460,,-250,0,-250,0,,,,,,
19.480,,-250,0,-250,0,,,,,,
19.500,,-250,0,-250,0,,,,,,
19.520,,-250,0,-250,0,,,,,,
19.540,,-250,0,-250,0,,,,,,
19.560,,-250,0,-250,0,,,,,,
19.580,,-250,0,-250,0,,,,,,
19.600,,-250,0,-250,0,,,,,,
19.620,,-250,0,-250,0,,,,,,
19.640,,-250,0,-250,0,,,,,,
19.660,,-250,0,-250,0,,,,,,
19.680,,-250,0,-250,0,,,,,,
19.700,,-250,0,-250,0,,,,,,
19.720,,-250,0,-250,0,,,,,,
19.740,,-250,0,-250,0,,,,,,
19.760,,-250,0,-250,0,,,,,,
19.780,,-250,0,-250,0,,,,,,
19.800,,-250,0,-250,0,,,,,,
19.820,,-250,0,-250,0,,,,,,
19.840,,-250,0,-250,0,,,,,,
19.860,,-250,0,-250,0,,,,,,
19.880,,-250,0,-250,0,,,,,,
19.900,,-250,0,-250,0,,,,,,
19.920,,-250,0,-250,0,,,,,,
19.940,,-250,0,-250,0,,,,,,
19.960,,-250,0,-250,0,,,,,,
19.980,,-250,0,-250,0,,,,,,
20.000,,-250,0,-250,0,,,,,,
20.020,,-250,0,-250,0,,,,,,
20.040,,-250,0,-250,0,,,,,,
20.060,,-250,0,-250,0,,,,,,
20.080,,-250,0,-250,0,,,,,,
20.100,,-250,0,-250,0,,,,,,
20.120,,-250,0,-250,0,,,,,,
20.140,,-250,0,-250,0,,,,,,
20.160,,-250,0,-250,0,,,,,,
20.180,,-250,0,-250,0,,,,,,
20.200,,-250,0,-250,0,,,,,,
20.220,,-250,0,-250,0,,,,,,
20.240,,-250,0,-250,0,,,,,,
20.260,,-250,0,-250,0,,,,,,
20.280,,-250,0,-250,0,,,,,,
20.300,,-250,0,-250,0,,,,,,
20.320,,-250,0,-250,0,,,,,,
20.340,,-250,0,-250,0,,,,,,
20.360,,-250,0,-250,0,,,,,,
20.380,,-250,0,-250,0,,,,,,
20.400,,-250,0,-250,0,,,,,,
20.420,,-250,0,-250,0,,,,,,
20.440,,-250,0,-250,0,,,,,,
20.460,,-250,0,-250,0,,,,,,
20.480,,-250,0,-250,0,,,,,,
20.500,,-250,0,-250,0,,,,,,
20.520,,-250,0,-250,0,,,,,,
20.540,,-250,0,-250,0,,,,,,
20.560,,-250,0,-250,0,,,,,,
20.580,,-250,0,-250,0,,,,,,
20.600,,-250,0,-250,0,,,,,,
20.620,,-250,0,-250,0,,,,,,
20.640,,-250,0,-250,0,,,,,,
20.660,,-250,0,-250,0,,,,,,
20.680,,-250,0,-250,0,,,,,,
20.700,,-250,0,-250,0,,,,,,
20.720,,-250,0,-250,0,,,,,,
20.740,,-250,0,-250,0,,,,,,
20.760,,-250,0,-250,0,,,,,,
20.780,,-250,0,-250,0,,,,,,
20.800,,-250,0,-250,0,,,,,,
20.820,,-250,0,-250,0,,,,,,
20.840,,-250,0,-250,0,,,,,,
20.860,,-250,0,-250,0,,,,,,
20.880,,-250,0,-250,0,,,,,,
20.900,,-250,0,-250,0,,,,,,
20.920,,-250,0,-250,0,,,,,,
20.940,,-250,0,-250,0,,,,,,
20.960,,-250,0,-250,0,,,,,,
20.980,,-250,0,-250,0,,,,,,
21.000,,-250,0,-250,0,,,,,,
21.020,,-250,0,-250,0,,,,,,
21.040,,-250,0,-250,0,,,,,,
21.060,,-250,0,-250,0,,,,,,
21.080,,-250,0,-250,0,,,,,,
21.100,,-250,0,-250,0,,,,,,
21.120,,-250,0,-250,0,,,,,,
21.140,,-250,0,-250,0,,,,,,
21.160,,-250,0,-250,0,,,,,,
21.180,,-250,0,-250,0,,,,,,
21.200,,-250,0,-250,0,,,,,,
21.220,,-250,0,-250,0,,,,,,
21.240,,-250,0,-250,0,,,,,,
21.260,,-250,0,-250,0,,,,,,
21.280,,-250,0,-250,0,,,,,,
21.300,,-250,0,-250,0,,,,,,
21.320,,0,0,-235,0,,,,,,
21.340,,0,0,-220,0,,,,,,
21.360,,0,0,-205,0,,,,,,
21.380,,0,0,-190,0,,,,,,
21.400,,0,0,-175,0,,,,,,
21.420,,0,0,-160,0,,,,,,
21.440,,0,0,-145,0,,,,,,
21.460,,0,0,-130,0,,,,,,
21.480,,0,0,-115,0,,,,,,
21.500,,0,0,-100,0,,,,,,
21.520,,0,0,-85,0,,,,,,
21.540,,0,0,-70,0,,,,,,
21.560,,0,0,-55,0,,,,,,
21.580,,0,0,-40,0,,,,,,
21.600,,0,0,-25,0,,,,,,
21.620,,0,0,-10,0,,,,,,
21.640,,0,0,0,0,,,,,,
21.660,,0,0,0,0,,,,,,
21.680,,0,0,0,0,,,,,,
21.700,,0,0,0,0,,,,,,
21.720,,0,0,0,0,,,,,,
21.740,,0,0,0,0,,,,,,
21.760,,0,0,0,0,,,,,,
21.780,,0,0,0,0,,,,,,
21.800,,0,0,0,0,,,,,,
21.820,,0,0,0,0,,,,,,
21.840,,0,0,0,0,,,,,,
21.860,,0,0,0,0,,,,,,
21.880,,0,0,0,0,,,,,,
21.900,,0,0,0,0,,,,,,
21.920,,0,0,0,0,,,,,,
21.940,,0,0,0,0,,,,,,
21.960,,0,0,0,0,,,,,,
21.980,,0,0,0,0,,,,,,
22.000,,0,0,0,0,,,,,,
22.020,,0,0,0,0,,,,,,
22.040,,0,0,0,0,,,,,,
22.060,,0,0,0,0,,,,,,
22.080,,0,0,0,0,,,,,,
22.100,,0,0,0,0,,,,,,
22.120,,0,0,0,0,,,,,,
22.140,,0,0,0,0,,,,,,
22.160,,0,0,0,0,,,,,,
22.180,,0,0,0,0,,,,,,
22.200,,0,0,0,0,,,,,,
22.220,,0,0,0,0,,,,,,
22.240,,0,0,0,0,,,,,,
22.260,,0,0,0,0,,,,,,
22.280,,0,0,0,0,,,,,,
22.300,,0,0,0,0,,,,,,
22.320,,0,0,0,0,,,,,,
22.340,,0,0,0,0,,,,,,
22.360,,0,0,0,0,,,,,,
22.380,,0,0,0,0,,,,,,
22.400,,0,0,0,0,,,,,,
22.420,,0,0,0,0,,,,,,
22.440,,0,0,0,0,,,,,,
22.460,,0,0,0,0,,,,,,
22.480,,0,0,0,0,,,,,,
22.500,,0,0,0,0,,,,,,
22.520,,0,0,0,0,,,,,,
22.540,,0,0,0,0,,,,,,
22.560,,0,0,0,0,,,,,,
22.580,,0,0,0,0,,,,,,
22.600,,0,0,0,0,,,,,,
22.620,,0,0,0,0,,,,,,
22.640,,0,0,0,0,,,,,,
22.660,,0,0,0,0,,,,,,
22.680,,0,0,0,0,,,,,,
22.700,,0,0,0,0,,,,,,
22.720,,0,0,0,0,,,,,,
22.740,,0,0,0,0,,,,,,
22.760,,0,0,0,0,,,,,,
22.780,,0,0,0,0,,,,,,
22.800,,0,0,0,0,,,,,,
22.820,,0,0,0,0,,,,,,
22.840,,0,0,0,0,,,,,,
22.860,,250,0,15,0,,,,,,
22.880,,250,0,30,0,,,,,,
22.900,,250,0,45,0,,,,,,
22.920,,250,0,60,0,,,,,,
22.940,,250,0,75,0,,,,,,
22.960,,250,0,90,0,,,,,,
22.980,,250,0,105,0,,,,,,
23.000,,250,0,120,0,,,,,,
23.020,,250,0,135,0,,,,,,
23.040,,250,0,150,0,,,,,,
23.060,,250,0,165,0,,,,,,
23.080,,250,0,180,0,,,,,,
23.100,,250,0,195,0,,,,,,
23.120,,250,0,210,0,,,,,,
23.140,,250,0,225,0,,,,,,
23.160,,250,0,240,0,,,,,,
23.180,,250,0,250,0,,,,,,
23.200,,250,0,250,0,,,,,,
23.220,,250,0,250,0,,,,,,
23.240,,250,0,250,0,,,,,,
23.260,,250,0,250,0,,,,,,
23.280,,250,0,250,0,,,,,,
23.300,,250,0,250,0,,,,,,
23.320,,250,0,250,0,,,,,,
23.340,,250,0,250,0,,,,,,
23.360,,250,0,250,0,,,,,,
23.380,,250,0,250,0,,,,,,
23.400,,250,0,250,0,,,,,,
23.420,,250,0,250,0,,,,,,
23.440,,250,0,250,0,,,,,,
23.460,,250,0,250,0,,,,,,
23.480,,250,0,250,0,,,,,,
23.500,,250,0,250,0,,,,,,
23.520,,250,0,250,0,,,,,,
23.540,,250,0,250,0,,,,,,
23.560,,250,0,250,0,,,,,,
23.580,,250,0,250,0,,,,,,
23.600,,250,0,250,0,,,,,,
23.620,,250,0,250,0,,,,,,
23.640,,250,0,250,0,,,,,,
23.660,,250,0,250,0,,,,,,
23.680,,250,0,250,0,,,,,,
23.700,,250,0,250,0,,,,,,
23.720,,250,0,250,0,,,,,,
23.740,,250,0,250,0,,,,,,
23.760,,250,0,250,0,,,,,,
23.780,,250,0,250,0,,,,,,
23.800,,250,0,250,0,,,,,,
23.820,,250,0,250,0,,,,,,
23.840,,250,0,250,0,,,,,,
23.860,,250,0,250,0,,,,,,
23.880,,250,0,250,0,,,,,,
23.900,,250,0,250,0,,,,,,
23.920,,250,0,250,0,,,,,,
23.940,,250,0,250,0,,,,,,
23.960,,250,0,250,0,,,,,,
23.980,,250,0,250,0,,,,,,
24.000,,250,0,250,0,,,,,,
24.020,,250,0,250,0,,,,,,
24.040,,250,0,250,0,,,,,,
24.060,,250,0,250,0,,,,,,
24.080,,250,0,250,0,,,,,,
24.100,,250,0,250,0,,,,,,
24.120,,250,0,250,0,,,,,,
24.140,,250,0,250,0,,,,,,
24.160,,250,0,250,0,,,,,,
24.180,,250,0,250,0,,,,,,
24.200,,250,0,250,0,,,,,,
24.220,,250,0,250,0,,,,,,
24.240,,250,0,250,0,,,,,,
24.260,,250,0,250,0,,,,,,
24.280,,250,0,250,0,,,,,,
24.300,,250,0,250,0,,,,,,
24.320,,250,0,250,0,,,,,,
24.340,,250,0,250,0,,,,,,
24.360,,250,0,250,0,,,,,,
24.380,,250,0,250,0,,,,,,
24.400,,250,0,250,0,,,,,,
24.420,,250,0,250,0,,,,,,
24.440,,250,0,250,0,,,,,,
24.460,,250,0,250,0,,,,,,
24.480,,250,0,250,0,,,,,,
24.500,,250,0,250,0,,,,,,
24.520,,250,0,250,0,,,,,,
24.540,,250,0,250,0,,,,,,
24.560,,250,0,250,0,,,,,,
24.580,,250,0,250,0,,,,,,
24.600,,250,0,250,0,,,,,,
24.620,,250,0,250,0,,,,,,
24.640,,250,0,250,0,,,,,,
24.660,,250,0,250,0,,,,,,
24.680,,250,0,250,0,,,,,,
24.700,,250,0,250,0,,,,,,
24.720,,250,0,250,0,,,,,,
24.740,,250,0,250,0,,,,,,
24.760,,250,0,250,0,,,,,,
24.780,,250,0,250,0,,,,,,
24.800,,250,0,250,0,,,,,,
24.820,,250,0,250,0,,,,,,
24.840,,250,0,250,0,,,,,,
24.860,,250,0,250,0,,,,,,
24.880,,250,0,250,0,,,,,,
24.900,,250,0,250,0,,,,,,
24.920,,250,0,250,0,,,,,,
24.940,,250,0,250,0,,,,,,
24.960,,250,0,250,0,,,,,,
24.980,,250,0,250,0,,,,,,
25.000,,250,0,250,0,,,,,,
25.020,,250,0,250,0,,,,,,
25.040,,250,0,250,0,,,,,,
25.060,,250,0,250,0,,,,,,
25.080,,250,0,250,0,,,,,,
25.100,,250,0,250,0,,,,,,
25.120,,250,0,250,0,,,,,,
25.140,,250,0,250,0,,,,,,
25.160,,250,0,250,0,,,,,,
25.180,,250,0,250,0,,,,,,
25.200,,250,0,250,0,,,,,,
25.220,,250,0,250,0,,,,,,
25.240,,250,0,250,0,,,,,,
25.260,,250,0,250,0,,,,,,
25.280,,250,0,250,0,,,,,,
25.300,,250,0,250,0,,,,,,
25.320,,250,0,250,0,,,,,,
25.340,,250,0,250,0,,,,,,
25.360,,250,0,250,0,,,,,,
25.380,,250,0,250,0,,,,,,
25.400,,250,0,250,0,,,,,,
25.420,,250,0,250,0,,,,,,
25.440,,250,0,250,0,,,,,,
25.460,,250,0,250,0,,,,,,
25.480,,250,0,250,0,,,,,,
25.500,,250,0,250,0,,,,,,
25.520,,250,0,250,0,,,,,,
25.540,,250,0,250,0,,,,,,
25.560,,250,0,250,0,,,,,,
25.580,,250,0,250,0,,,,,,
25.600,,250,0,250,0,,,,,,
25.620,,250,0,250,0,,,,,,
25.640,,250,0,250,0,,,,,,
25.660,,250,0,250,0,,,,,,
25.680,,250,0,250,0,,,,,,
25.700,,250,0,250,0,,,,,,
25.720,,250,0,250,0,,,,,,
25.740,,250,0,250,0,,,,,,
25.760,,250,0,250,0,,,,,,
25.780,,250,0,250,0,,,,,,
25.800,,250,0,250,0,,,,,,
25.820,,250,0,250,0,,,,,,
25.840,,250,0,250,0,,,,,,
25.860,,250,0,250,0,,,,,,
25.880,,250,0,250,0,,,,,,
25.900,,250,0,250,0,,,,,,
25.920,,250,0,250,0,,,,,,
25.940,,250,0,250,0,,,,,,
25.960,,250,0,250,0,,,,,,
25.980,,250,0,250,0,,,,,,
26.000,,250,0,250,0,,,,,,
26.020,,250,0,250,0,,,,,,
26.040,,250,0,250,0,,,,,,
26.060,,250,0,250,0,,,,,,
26.080,,250,0,250,0,,,,,,
26.100,,250,0,250,0,,,,,,
26.120,,250,0,250,0,,,,,,
26.140,,250,0,250,0,,,,,,
26.160,,250,0,250,0,,,,,,
26.180,,250,0,250,0,,,,,,
26.200,,250,0,250,0,,,,,,
26.220,,250,0,250,0,,,,,,
26.240,,250,0,250,0,,,,,,
26.260,,250,0,250,0,,,,,,
26.280,,250,0,250,0,,,,,,
26.300,,250,0,250,0,,,,,,
26.320,,250,0,250,0,,,,,,
26.340,,250,0,250,0,,,,,,
26.360,,250,0,250,0,,,,,,
26.380,,250,0,250,0,,,,,,
26.400,,250,0,250,0,,,,,,
26.420,,250,0,250,0,,,,,,
26.440,,250,0,250,0,,,,,,
26.460,,250,0,250,0,,,,,,
26.480,,250,0,250,0,,,,,,
26.500,,250,0,250,0,,,,,,
26.520,,250,0,250,0,,,,,,
26.540,,250,0,250,0,,,,,,
26.560,,250,0,250,0,,,,,,
26.580,,250,0,250,0,,,,,,
26.600,,250,0,250,0,,,,,,
26.620,,250,0,250,0,,,,,,
26.640,,250,0,250,0,,,,,,
26.660,,0,0,235,0,,,,,,
26.680,,0,0,220,0,,,,,,
26.700,,0,0,205,0,,,,,,
26.720,,0,0,190,0,,,,,,
26.740,,0,0,175,0,,,,,,
26.760,,0,0,160,0,,,,,,
26.780,,0,0,145,0,,,,,,
26.800,,0,0,130,0,,,,,,
26.820,,0,0,115,0,,,,,,
26.840,,0,0,100,0,,,,,,
26.860,,0,0,85,0,,,,,,
26.880,,0,0,70,0,,,,,,
26.900,,0,0,55,0,,,,,,
26.920,,0,0,40,0,,,,,,
26.940,,0,0,25,0,,,,,,
26.960,,0,0,10,0,,,,,,
26.980,,0,0,0,0,,,,,,
27.000,,0,0,0,0,,,,,,
27.020,,0,0,0,0,,,,,,
27.040,,0,0,0,0,,,,,,
27.060,,0,0,0,0,,,,,,
27.080,,0,0,0,0,,,,,,
27.100,,0,0,0,0,,,,,,
27.120,,0,0,0,0,,,,,,
27.140,,0,0,0,0,,,,,,
27.160,,0,0,0,0,,,,,,
27.180,,0,0,0,0,,,,,,
27.200,,0,0,0,0,,,,,,
27.220,,0,0,0,0,,,,,,
27.240,,0,0,0,0,,,,,,
27.260,,0,0,0,0,,,,,,
27.280,,0,0,0,0,,,,,,
27.300,,0,0,0,0,,,,,,
27.320,,0,0,0,0,,,,,,
27.340,,0,0,0,0,,,,,,
27.360,,0,0,0,0,,,,,,
27.380,,0,0,0,0,,,,,,
27.400,,0,0,0,0,,,,,,
27.420,,0,0,0,0,,,,,,
27.440,,0,0,0,0,,,,,,
27.460,,0,0,0,0,,,,,,
27.480,,0,0,0,0,,,,,,
27.500,,0,0,0,0,,,,,,
27.520,,0,0,0,0,,,,,,
27.540,,0,0,0,0,,,,,,
27.560,,0,0,0,0,,,,,,
27.580,,0,0,0,0,,,,,,
27.600,,0,0,0,0,,,,,,
27.620,,0,0,0,0,,,,,,
27.640,,0,0,0,0,,,,,,
27.660,,0,0,0,0,,,,,,
27.680,,0,0,0,0,,,,,,
27.700,,0,0,0,0,,,,,,
27.720,,0,0,0,0,,,,,,
27.740,,0,0,0,0,,,,,,
27.760,,0,0,0,0,,,,,,
27.780,,0,0,0,0,,,,,,
27.800,,0,0,0,0,,,,,,
27.820,,0,0,0,0,,,,,,
27.840,,0,0,0,0,,,,,,
27.860,,0,0,0,0,,,,,,
27.880,,0,0,0,0,,,,,,
27.900,,0,0,0,0,,,,,,
27.920,,0,0,0,0,,,,,,
27.940,,0,0,0,0,,,,,,
